#YR  DOY HOUR MIN SEC PWV(mm)
2013 261 18 0 0. 3.69
2013 261 20 0 0. 4.08
2013 261 22 0 0. 3.92
2013 262 0 0 0. 2.38
2013 262 2 0 0. 2.86
2013 262 4 0 0. 2.18
2013 262 6 0 0. 3.37
2013 262 8 0 0. 3.67
2013 262 10 0 0. 4.42
2013 262 12 0 0. 3.90
2013 262 14 0 0. 4.04
2013 262 16 0 0. 4.29
2013 262 18 0 0. 3.69
2013 262 20 0 0. 4.06
2013 262 22 0 0. 4.66
2013 263 0 0 0. 4.44
2013 263 2 0 0. 5.37
2013 263 4 0 0. 5.46
2013 263 6 0 0. 7.48
2013 263 8 0 0. 6.04
2013 263 10 0 0. 5.65
2013 263 12 0 0. 5.26
2013 263 14 0 0. 4.23
2013 263 16 0 0. 4.92
2013 263 18 0 0. 5.23
2013 263 20 0 0. 5.74
2013 263 22 0 0. 8.73
2013 264 0 0 0. 6.13
2013 264 2 0 0. 7.79
2013 264 4 0 0. 8.47
2013 264 6 0 0. 10.99
2013 264 8 0 0. 10.19
2013 264 10 0 0. 11.18
2013 264 12 0 0. 9.52
2013 264 14 0 0. 8.38
2013 264 16 0 0. 7.83
2013 264 18 0 0. 8.09
2013 264 20 0 0. 6.76
2013 264 22 0 0. 8.87
2013 265 0 0 0. 7.88
2013 265 2 0 0. 8.25
2013 265 4 0 0. 8.53
2013 265 6 0 0. 9.66
2013 265 8 0 0. 9.54
2013 265 10 0 0. 10.13
2013 265 12 0 0. 10.18
2013 265 14 0 0. 9.75
2013 265 16 0 0. 8.80
2013 265 18 0 0. 8.42
2013 265 20 0 0. 7.75
2013 265 22 0 0. 9.58
2013 266 0 0 0. 8.74
2013 266 2 0 0. 7.92
2013 266 4 0 0. 7.73
2013 266 6 0 0. 7.12
2013 266 8 0 0. 8.20
2013 266 10 0 0. 8.71
2013 266 12 0 0. 8.04
2013 266 14 0 0. 8.32
2013 266 16 0 0. 8.61
2013 266 18 0 0. 7.73
2013 266 20 0 0. 8.04
2013 266 22 0 0. 8.56
2013 267 0 0 0. 7.38
2013 267 2 0 0. 8.65
2013 267 4 0 0. 7.54
2013 267 6 0 0. 9.63
2013 267 8 0 0. 9.62
2013 267 10 0 0. 9.64
2013 267 12 0 0. 10.01
2013 267 14 0 0. 10.78
2013 267 16 0 0. 10.58
2013 267 18 0 0. 11.20
2013 267 20 0 0. 10.23
2013 267 22 0 0. 9.49
2013 268 0 0 0. 7.63
2013 268 2 0 0. 7.83
2013 268 4 0 0. 7.90
2013 268 6 0 0. 8.01
2013 268 8 0 0. 7.57
2013 268 10 0 0. 8.03
2013 268 12 0 0. 7.07
2013 268 14 0 0. 6.72
2013 268 16 0 0. 6.73
2013 268 18 0 0. 5.99
2013 268 20 0 0. 6.65
2013 268 22 0 0. 6.62
2013 269 0 0 0. 5.75
2013 269 2 0 0. 5.64
2013 269 4 0 0. 5.87
2013 269 6 0 0. 6.45
2013 269 8 0 0. 6.26
2013 269 10 0 0. 6.35
2013 269 12 0 0. 4.78
2013 269 14 0 0. 4.95
2013 269 16 0 0. 4.91
2013 269 18 0 0. 4.38
2013 269 20 0 0. 4.23
2013 269 22 0 0. 4.18
2013 270 0 0 0. 3.72
2013 270 2 0 0. 3.86
2013 270 4 0 0. 4.25
2013 270 6 0 0. 4.94
2013 270 8 0 0. 4.52
2013 270 10 0 0. 5.99
2013 270 12 0 0. 6.25
2013 270 14 0 0. 7.44
2013 270 16 0 0. 8.43
2013 270 18 0 0. 9.51
2013 270 20 0 0. 10.27
2013 270 22 0 0. 11.23
2013 271 0 0 0. 10.80
2013 271 2 0 0. 10.62
2013 271 4 0 0. 10.67
2013 271 6 0 0. 12.17
2013 271 8 0 0. 11.59
2013 271 10 0 0. 12.23
2013 271 12 0 0. 9.93
2013 271 14 0 0. 9.44
2013 271 16 0 0. 8.52
2013 271 18 0 0. 7.96
2013 271 20 0 0. 8.67
2013 271 22 0 0. 8.12
2013 272 0 0 0. 8.20
2013 272 2 0 0. 8.16
2013 272 4 0 0. 8.37
2013 272 6 0 0. 8.60
2013 272 8 0 0. 8.95
2013 272 10 0 0. 9.28
2013 272 12 0 0. 8.09
2013 272 14 0 0. 8.98
2013 272 16 0 0. 7.58
2013 272 18 0 0. 7.90
2013 272 20 0 0. 7.93
2013 272 22 0 0. 7.88
2013 273 0 0 0. 7.34
2013 273 2 0 0. 6.69
2013 273 4 0 0. 6.25
2013 273 6 0 0. 6.53
2013 273 8 0 0. 6.82
2013 273 10 0 0. 8.11
2013 273 12 0 0. 8.08
2013 273 14 0 0. 8.73
2013 273 16 0 0. 7.19
2013 273 18 0 0. 7.76
2013 273 20 0 0. 8.05
2013 273 22 0 0. 7.98
2013 274 0 0 0. 7.66
2013 274 2 0 0. 7.37
2013 274 4 0 0. 7.40
2013 274 6 0 0. 7.12
2013 274 8 0 0. 8.02
2013 274 10 0 0. 9.67
2013 274 12 0 0. 8.43
2013 274 14 0 0. 10.01
2013 274 16 0 0. 8.80
2013 274 18 0 0. 7.90
2013 274 20 0 0. 7.44
2013 274 22 0 0. 7.30
2013 275 0 0 0. 6.51
2013 275 2 0 0. 6.10
2013 275 4 0 0. 6.14
2013 275 6 0 0. 6.53
2013 275 8 0 0. 6.60
2013 275 10 0 0. 8.14
2013 275 12 0 0. 7.09
2013 275 14 0 0. 7.11
2013 275 16 0 0. 7.55
2013 275 18 0 0. 8.06
2013 275 20 0 0. 8.53
2013 275 22 0 0. 8.50
2013 276 0 0 0. 8.55
2013 276 2 0 0. 9.30
2013 276 4 0 0. 8.88
2013 276 6 0 0. 8.91
2013 276 8 0 0. 8.57
2013 276 10 0 0. 8.61
2013 276 12 0 0. 7.96
2013 276 14 0 0. 8.06
2013 276 16 0 0. 7.95
2013 276 18 0 0. 6.96
2013 276 20 0 0. 7.15
2013 276 22 0 0. 6.86
2013 277 0 0 0. 7.12
2013 277 2 0 0. 6.59
2013 277 4 0 0. 6.43
2013 277 6 0 0. 6.49
2013 277 8 0 0. 6.05
2013 277 10 0 0. 6.70
2013 277 12 0 0. 4.07
2013 277 14 0 0. 5.67
2013 277 16 0 0. 6.13
2013 277 18 0 0. 6.50
2013 277 20 0 0. 6.01
2013 277 22 0 0. 4.87
2013 278 0 0 0. 6.07
2013 278 2 0 0. 5.23
2013 278 4 0 0. 5.16
2013 278 6 0 0. 5.43
2013 278 8 0 0. 4.85
2013 278 10 0 0. 5.14
2013 278 12 0 0. 4.59
2013 278 14 0 0. 3.86
2013 278 16 0 0. 5.04
2013 278 18 0 0. 5.71
2013 278 20 0 0. 5.55
2013 278 22 0 0. 5.15
2013 279 0 0 0. 5.03
2013 279 2 0 0. 4.44
2013 279 4 0 0. 5.10
2013 279 6 0 0. 4.62
2013 279 8 0 0. 5.65
2013 279 10 0 0. 5.28
2013 279 12 0 0. 4.70
2013 279 14 0 0. 4.83
2013 279 16 0 0. 3.49
2013 279 18 0 0. 3.88
2013 279 20 0 0. 3.53
2013 279 22 0 0. 2.90
2013 280 0 0 0. 3.13
2013 280 2 0 0. 2.93
2013 280 4 0 0. 3.46
2013 280 6 0 0. 3.30
2013 280 8 0 0. 3.03
2013 280 10 0 0. 3.41
2013 280 12 0 0. 3.04
2013 280 14 0 0. 3.42
2013 280 16 0 0. 2.76
2013 280 18 0 0. 2.58
2013 280 20 0 0. 2.66
2013 280 22 0 0. 2.32
2013 281 0 0 0. 2.32
2013 281 2 0 0. 2.63
2013 281 4 0 0. 2.94
2013 281 6 0 0. 2.72
2013 281 8 0 0. 2.39
2013 281 10 0 0. 3.62
2013 281 12 0 0. 2.04
2013 281 14 0 0. 2.92
2013 281 16 0 0. 2.34
2013 281 18 0 0. 2.24
2013 281 20 0 0. 2.75
2013 281 22 0 0. 2.31
2013 282 0 0 0. 3.11
2013 282 2 0 0. 2.69
2013 282 4 0 0. 2.78
2013 282 6 0 0. 2.75
2013 282 8 0 0. 2.52
2013 282 10 0 0. 3.33
2013 282 12 0 0. 2.94
2013 282 14 0 0. 2.97
2013 282 16 0 0. 2.29
2013 282 18 0 0. 2.25
2013 282 20 0 0. 2.89
2013 282 22 0 0. 2.69
2013 283 0 0 0. 3.25
2013 283 2 0 0. 3.26
2013 283 4 0 0. 3.67
2013 283 6 0 0. 3.84
2013 283 8 0 0. 4.02
2013 283 10 0 0. 4.95
2013 283 12 0 0. 5.32
2013 283 14 0 0. 6.90
2013 283 16 0 0. 6.86
2013 283 18 0 0. 8.43
2013 283 20 0 0. 9.34
2013 283 22 0 0. 8.28
2013 284 0 0 0. 9.11
2013 284 2 0 0. 7.94
2013 284 4 0 0. 6.89
2013 284 6 0 0. 6.56
2013 284 8 0 0. 6.87
2013 284 10 0 0. 7.54
2013 284 12 0 0. 8.14
2013 284 14 0 0. 8.76
2013 284 16 0 0. 8.49
2013 284 18 0 0. 9.79
2013 284 20 0 0. 9.13
2013 284 22 0 0. 9.66
2013 285 0 0 0. 10.83
2013 285 2 0 0. 8.83
2013 285 4 0 0. 8.87
2013 285 6 0 0. 9.90
2013 285 8 0 0. 10.56
2013 285 10 0 0. 9.80
2013 285 12 0 0. 9.63
2013 285 14 0 0. 8.99
2013 285 16 0 0. 8.19
2013 285 18 0 0. 8.90
2013 285 20 0 0. 8.74
2013 285 22 0 0. 8.47
2013 286 0 0 0. 8.68
2013 286 2 0 0. 6.94
2013 286 4 0 0. 7.19
2013 286 6 0 0. 8.05
2013 286 8 0 0. 7.27
2013 286 10 0 0. 7.27
2013 286 12 0 0. 6.11
2013 286 14 0 0. 6.80
2013 286 16 0 0. 5.39
2013 286 18 0 0. 5.72
2013 286 20 0 0. 5.60
2013 286 22 0 0. 4.76
2013 287 0 0 0. 5.53
2013 287 2 0 0. 4.38
2013 287 4 0 0. 4.54
2013 287 6 0 0. 3.75
2013 287 8 0 0. 4.07
2013 287 10 0 0. 4.46
2013 287 12 0 0. 4.57
2013 287 14 0 0. 5.35
2013 287 16 0 0. 4.11
2013 287 18 0 0. 3.58
2013 287 20 0 0. 4.20
2013 287 22 0 0. 3.65
2013 288 0 0 0. 4.84
2013 288 2 0 0. 4.01
2013 288 4 0 0. 3.86
2013 288 6 0 0. 3.88
2013 288 8 0 0. 3.67
2013 288 10 0 0. 4.64
2013 288 12 0 0. 4.46
2013 288 14 0 0. 3.81
2013 288 16 0 0. 3.60
2013 288 18 0 0. 4.12
2013 288 20 0 0. 4.60
2013 288 22 0 0. 4.46
2013 289 0 0 0. 5.60
2013 289 2 0 0. 4.00
2013 289 4 0 0. 3.85
2013 289 6 0 0. 4.07
2013 289 8 0 0. 3.69
2013 289 10 0 0. 4.72
2013 289 12 0 0. 4.18
2013 289 14 0 0. 4.84
2013 289 16 0 0. 3.94
2013 289 18 0 0. 4.54
2013 289 20 0 0. 4.79
2013 289 22 0 0. 4.33
2013 290 0 0 0. 4.30
2013 290 2 0 0. 4.05
2013 290 4 0 0. 3.32
2013 290 6 0 0. 2.56
2013 290 8 0 0. 3.85
2013 290 10 0 0. 3.67
2013 290 12 0 0. 3.72
2013 290 14 0 0. 5.49
2013 290 16 0 0. 4.89
2013 290 18 0 0. 4.52
2013 290 20 0 0. 4.02
2013 290 22 0 0. 3.34
2013 291 0 0 0. 4.30
2013 291 2 0 0. 3.25
2013 291 4 0 0. 3.42
2013 291 6 0 0. 2.99
2013 291 8 0 0. 4.16
2013 291 10 0 0. 3.62
2013 291 12 0 0. 3.62
2013 291 14 0 0. 4.42
2013 291 16 0 0. 4.03
2013 291 18 0 0. 4.30
2013 291 20 0 0. 4.52
2013 291 22 0 0. 4.16
2013 292 0 0 0. 4.47
2013 292 2 0 0. 4.41
2013 292 4 0 0. 3.83
2013 292 6 0 0. 3.40
2013 292 8 0 0. 4.43
2013 292 10 0 0. 4.83
2013 292 12 0 0. 4.32
2013 292 14 0 0. 4.64
2013 292 16 0 0. 3.57
2013 292 18 0 0. 3.87
2013 292 20 0 0. 4.44
2013 292 22 0 0. 3.93
2013 293 0 0 0. 5.07
2013 293 2 0 0. 4.22
2013 293 4 0 0. 3.80
2013 293 6 0 0. 4.03
2013 293 8 0 0. 4.49
2013 293 10 0 0. 4.53
2013 293 12 0 0. 4.25
2013 293 14 0 0. 4.54
2013 293 16 0 0. 3.67
2013 293 18 0 0. 4.10
2013 293 20 0 0. 4.19
2013 293 22 0 0. 3.79
2013 294 0 0 0. 4.72
2013 294 2 0 0. 4.30
2013 294 4 0 0. 3.66
2013 294 6 0 0. 3.21
2013 294 8 0 0. 3.55
2013 294 10 0 0. 3.18
2013 294 12 0 0. 3.13
2013 294 14 0 0. 3.13
2013 294 16 0 0. 2.24
2013 294 18 0 0. 2.05
2013 294 20 0 0. 2.45
2013 294 22 0 0. 2.09
2013 295 0 0 0. 2.84
2013 295 2 0 0. 2.05
2013 295 4 0 0. 2.34
2013 295 6 0 0. 1.57
2013 295 8 0 0. 2.78
2013 295 10 0 0. 2.71
2013 295 12 0 0. 2.51
2013 295 14 0 0. 2.99
2013 295 16 0 0. 2.20
2013 295 18 0 0. 2.35
2013 295 20 0 0. 2.71
2013 295 22 0 0. 2.56
2013 296 0 0 0. 3.38
2013 296 2 0 0. 2.41
2013 296 4 0 0. 2.32
2013 296 6 0 0. 1.92
2013 296 8 0 0. 3.54
2013 296 10 0 0. 3.57
2013 296 12 0 0. 2.92
2013 296 14 0 0. 2.59
2013 296 16 0 0. 1.93
2013 296 18 0 0. 2.89
2013 296 20 0 0. 2.62
2013 296 22 0 0. 2.39
2013 297 0 0 0. 2.94
2013 297 2 0 0. 2.17
2013 297 4 0 0. 2.31
2013 297 6 0 0. 2.11
2013 297 8 0 0. 3.04
2013 297 10 0 0. 2.18
2013 297 12 0 0. 2.15
2013 297 14 0 0. 2.70
2013 297 16 0 0. 2.65
2013 297 18 0 0. 2.64
2013 297 20 0 0. 2.77
2013 297 22 0 0. 2.42
2013 298 0 0 0. 2.79
2013 298 2 0 0. 2.42
2013 298 4 0 0. 2.34
2013 298 6 0 0. 2.22
2013 298 8 0 0. 3.01
2013 298 10 0 0. 2.49
2013 298 12 0 0. 2.91
2013 298 14 0 0. 2.34
2013 298 16 0 0. 2.71
2013 298 18 0 0. 2.86
2013 298 20 0 0. 3.07
2013 298 22 0 0. 3.66
2013 299 0 0 0. 3.63
2013 299 2 0 0. 3.74
2013 299 4 0 0. 3.36
2013 299 6 0 0. 3.24
2013 299 8 0 0. 3.59
2013 299 10 0 0. 4.11
2013 299 12 0 0. 3.24
2013 299 14 0 0. 3.50
2013 299 16 0 0. 3.31
2013 299 18 0 0. 2.81
2013 299 20 0 0. 3.03
2013 299 22 0 0. 3.48
2013 300 0 0 0. 2.91
2013 300 2 0 0. 2.76
2013 300 4 0 0. 2.97
2013 300 6 0 0. 2.87
2013 300 8 0 0. 3.21
2013 300 10 0 0. 2.31
2013 300 12 0 0. 2.96
2013 300 14 0 0. 2.61
2013 300 16 0 0. 3.35
2013 300 18 0 0. 3.07
2013 300 20 0 0. 3.41
2013 300 22 0 0. 3.59
2013 301 0 0 0. 3.61
2013 301 2 0 0. 3.34
2013 301 4 0 0. 2.95
2013 301 6 0 0. 2.77
2013 301 8 0 0. 3.10
2013 301 10 0 0. 2.14
2013 301 12 0 0. 2.52
2013 301 14 0 0. 2.29
2013 301 16 0 0. 2.27
2013 301 18 0 0. 2.41
2013 301 20 0 0. 2.88
2013 301 22 0 0. 3.06
2013 302 0 0 0. 3.08
2013 302 2 0 0. 3.49
2013 302 4 0 0. 3.95
2013 302 6 0 0. 3.54
2013 302 8 0 0. 4.20
2013 302 10 0 0. 3.73
2013 302 12 0 0. 3.96
2013 302 14 0 0. 3.86
2013 302 16 0 0. 3.82
2013 302 18 0 0. 4.09
2013 302 20 0 0. 4.29
2013 302 22 0 0. 4.59
2013 303 0 0 0. 4.45
2013 303 2 0 0. 4.10
2013 303 4 0 0. 4.13
2013 303 6 0 0. 3.62
2013 303 8 0 0. 4.31
2013 303 10 0 0. 4.67
2013 303 12 0 0. 4.29
2013 303 14 0 0. 3.59
2013 303 16 0 0. 4.88
2013 303 18 0 0. 4.09
2013 303 20 0 0. 3.77
2013 303 22 0 0. 4.26
2013 304 0 0 0. 3.37
2013 304 2 0 0. 3.52
2013 304 4 0 0. 3.79
2013 304 6 0 0. 4.39
2013 304 8 0 0. 4.98
2013 304 10 0 0. 4.20
2013 304 12 0 0. 3.94
2013 304 14 0 0. 3.48
2013 304 16 0 0. 2.72
2013 304 18 0 0. 2.76
2013 304 20 0 0. 2.44
2013 304 22 0 0. 2.67
2013 305 0 0 0. 3.21
2013 305 2 0 0. 3.46
2013 305 4 0 0. 2.98
2013 305 6 0 0. 3.42
2013 305 8 0 0. 3.73
2013 305 10 0 0. 2.69
2013 305 12 0 0. 2.85
2013 305 14 0 0. 2.92
2013 305 16 0 0. 2.76
2013 305 18 0 0. 3.26
2013 305 20 0 0. 2.90
2013 305 22 0 0. 2.62
2013 306 0 0 0. 1.76
2013 306 2 0 0. 1.87
2013 306 4 0 0. 2.20
2013 306 6 0 0. 1.89
2013 306 8 0 0. 2.56
2013 306 10 0 0. 1.86
2013 306 12 0 0. 2.36
2013 306 14 0 0. 2.01
2013 306 16 0 0. 1.95
2013 306 18 0 0. 1.69
2013 306 20 0 0. 2.11
2013 306 22 0 0. 2.70
2013 307 0 0 0. 2.47
2013 307 2 0 0. 2.33
2013 307 4 0 0. 2.80
2013 307 6 0 0. 2.19
2013 307 8 0 0. 2.85
2013 307 10 0 0. 2.70
2013 307 12 0 0. 2.02
2013 307 14 0 0. 2.25
2013 307 16 0 0. 2.22
2013 307 18 0 0. 2.25
2013 307 20 0 0. 2.13
2013 307 22 0 0. 2.74
2013 308 0 0 0. 2.12
2013 308 2 0 0. 2.65
2013 308 4 0 0. 3.42
2013 308 6 0 0. 2.61
2013 308 8 0 0. 3.79
2013 308 10 0 0. 3.45
2013 308 12 0 0. 4.30
2013 308 14 0 0. 3.71
2013 308 16 0 0. 3.56
2013 308 18 0 0. 3.97
2013 308 20 0 0. 4.35
2013 308 22 0 0. 4.62
2013 309 0 0 0. 3.93
2013 309 2 0 0. 4.36
2013 309 4 0 0. 4.67
2013 309 6 0 0. 4.86
2013 309 8 0 0. 5.12
2013 309 10 0 0. 4.82
2013 309 12 0 0. 5.09
2013 309 14 0 0. 4.34
2013 309 16 0 0. 4.67
2013 309 18 0 0. 4.74
2013 309 20 0 0. 4.80
2013 309 22 0 0. 5.25
2013 310 0 0 0. 4.15
2013 310 2 0 0. 4.78
2013 310 4 0 0. 5.56
2013 310 6 0 0. 4.59
2013 310 8 0 0. 4.76
2013 310 10 0 0. 5.21
2013 310 12 0 0. 6.16
2013 310 14 0 0. 4.48
2013 310 16 0 0. 4.68
2013 310 18 0 0. 4.98
2013 310 20 0 0. 4.55
2013 310 22 0 0. 4.85
2013 311 0 0 0. 3.71
2013 311 2 0 0. 4.27
2013 311 4 0 0. 4.29
2013 311 6 0 0. 4.22
2013 311 8 0 0. 5.56
2013 311 10 0 0. 4.42
2013 311 12 0 0. 4.71
2013 311 14 0 0. 4.25
2013 311 16 0 0. 4.01
2013 311 18 0 0. 4.22
2013 311 20 0 0. 3.62
2013 311 22 0 0. 3.74
2013 312 0 0 0. 3.33
2013 312 2 0 0. 3.39
2013 312 4 0 0. 4.08
2013 312 6 0 0. 3.72
2013 312 8 0 0. 3.13
2013 312 10 0 0. 3.43
2013 312 12 0 0. 3.49
2013 312 14 0 0. 3.05
2013 312 16 0 0. 3.09
2013 312 18 0 0. 2.97
2013 312 20 0 0. 3.14
2013 312 22 0 0. 3.47
2013 313 0 0 0. 2.57
2013 313 2 0 0. 2.79
2013 313 4 0 0. 3.45
2013 313 6 0 0. 3.40
2013 313 8 0 0. 3.40
2013 313 10 0 0. 3.35
2013 313 12 0 0. 3.14
2013 313 14 0 0. 2.83
2013 313 16 0 0. 2.80
2013 313 18 0 0. 3.28
2013 313 20 0 0. 3.23
2013 313 22 0 0. 3.33
2013 314 0 0 0. 2.14
2013 314 2 0 0. 2.61
2013 314 4 0 0. 3.11
2013 314 6 0 0. 2.33
2013 314 8 0 0. 2.53
2013 314 10 0 0. 2.72
2013 314 12 0 0. 3.28
2013 314 14 0 0. 2.49
2013 314 16 0 0. 2.54
2013 314 18 0 0. 3.14
2013 314 20 0 0. 2.68
2013 314 22 0 0. 3.16
2013 315 0 0 0. 2.41
2013 315 2 0 0. 2.83
2013 315 4 0 0. 3.41
2013 315 6 0 0. 4.00
2013 315 8 0 0. 3.51
2013 315 10 0 0. 3.68
2013 315 12 0 0. 4.18
2013 315 14 0 0. 2.71
2013 315 16 0 0. 2.47
2013 315 18 0 0. 2.64
2013 315 20 0 0. 2.63
2013 315 22 0 0. 2.97
2013 316 0 0 0. 2.04
2013 316 2 0 0. 2.26
2013 316 4 0 0. 2.79
2013 316 6 0 0. 2.43
2013 316 8 0 0. 2.61
2013 316 10 0 0. 2.43
2013 316 12 0 0. 2.90
2013 316 14 0 0. 1.96
2013 316 16 0 0. 2.26
2013 316 18 0 0. 2.30
2013 316 20 0 0. 2.11
2013 316 22 0 0. 2.05
2013 317 0 0 0. 1.45
2013 317 2 0 0. 1.68
2013 317 4 0 0. 2.03
2013 317 6 0 0. 1.81
2013 317 8 0 0. 2.31
2013 317 10 0 0. 2.11
2013 317 12 0 0. 2.31
2013 317 14 0 0. 1.77
2013 317 16 0 0. 1.80
2013 317 18 0 0. 1.91
2013 317 20 0 0. 1.86
2013 317 22 0 0. 1.71
2013 318 0 0 0. 1.09
2013 318 2 0 0. 1.39
2013 318 4 0 0. 2.11
2013 318 6 0 0. 1.58
2013 318 8 0 0. 2.30
2013 318 10 0 0. 2.59
2013 318 12 0 0. 2.41
2013 318 14 0 0. 1.72
2013 318 16 0 0. 2.17
2013 318 18 0 0. 1.96
2013 318 20 0 0. 1.84
2013 318 22 0 0. 2.15
2013 319 0 0 0. 1.37
2013 319 2 0 0. 1.89
2013 319 4 0 0. 2.08
2013 319 6 0 0. 2.03
2013 319 8 0 0. 2.46
2013 319 10 0 0. 2.23
2013 319 12 0 0. 3.02
2013 319 14 0 0. 2.35
2013 319 16 0 0. 2.48
2013 319 18 0 0. 2.35
2013 319 20 0 0. 2.47
2013 319 22 0 0. 2.56
2013 320 0 0 0. 1.70
2013 320 2 0 0. 2.52
2013 320 4 0 0. 2.34
2013 320 6 0 0. 2.53
2013 320 8 0 0. 3.14
2013 320 10 0 0. 2.60
2013 320 12 0 0. 3.28
2013 320 14 0 0. 2.49
2013 320 16 0 0. 2.83
2013 320 18 0 0. 2.70
2013 320 20 0 0. 2.43
2013 320 22 0 0. 2.58
2013 321 0 0 0. 2.16
2013 321 2 0 0. 2.55
2013 321 4 0 0. 2.54
2013 321 6 0 0. 2.70
2013 321 8 0 0. 2.94
2013 321 10 0 0. 2.68
2013 321 12 0 0. 2.82
2013 321 14 0 0. 1.83
2013 321 16 0 0. 2.05
2013 321 18 0 0. 2.28
2013 321 20 0 0. 2.21
2013 321 22 0 0. 1.99
2013 322 0 0 0. 1.14
2013 322 2 0 0. 2.22
2013 322 4 0 0. 2.22
2013 322 6 0 0. 2.14
2013 322 8 0 0. 2.45
2013 322 10 0 0. 1.88
2013 322 12 0 0. 2.11
2013 322 14 0 0. 2.45
2013 322 16 0 0. 2.20
2013 322 18 0 0. 2.04
2013 322 20 0 0. 2.32
2013 322 22 0 0. 2.62
2013 323 0 0 0. 2.69
2013 323 2 0 0. 3.00
2013 323 4 0 0. 3.11
2013 323 6 0 0. 3.33
2013 323 8 0 0. 3.85
2013 323 10 0 0. 3.14
2013 323 12 0 0. 3.59
2013 323 14 0 0. 2.48
2013 323 16 0 0. 2.45
2013 323 18 0 0. 2.32
2013 323 20 0 0. 2.76
2013 323 22 0 0. 2.15
2013 324 0 0 0. 2.05
2013 324 2 0 0. 2.22
2013 324 4 0 0. 2.35
2013 324 6 0 0. 2.04
2013 324 8 0 0. 1.68
2013 324 10 0 0. 2.25
2013 324 12 0 0. 2.34
2013 324 14 0 0. 1.76
2013 324 16 0 0. 2.22
2013 324 18 0 0. 2.53
2013 324 20 0 0. 2.52
2013 324 22 0 0. 2.44
2013 325 0 0 0. 2.33
2013 325 2 0 0. 2.44
2013 325 4 0 0. 2.57
2013 325 6 0 0. 2.37
2013 325 8 0 0. 2.38
2013 325 10 0 0. 2.07
2013 325 12 0 0. 2.14
2013 325 14 0 0. 1.72
2013 325 16 0 0. 2.41
2013 325 18 0 0. 2.42
2013 325 20 0 0. 2.96
2013 325 22 0 0. 2.72
2013 326 0 0 0. 2.78
2013 326 2 0 0. 3.30
2013 326 4 0 0. 3.73
2013 326 6 0 0. 3.88
2013 326 8 0 0. 3.60
2013 326 10 0 0. 3.94
2013 326 12 0 0. 4.17
2013 326 14 0 0. 3.94
2013 326 16 0 0. 3.78
2013 326 18 0 0. 3.37
2013 326 20 0 0. 3.70
2013 326 22 0 0. 3.61
2013 327 0 0 0. 3.79
2013 327 2 0 0. 3.81
2013 327 4 0 0. 3.69
2013 327 6 0 0. 3.76
2013 327 8 0 0. 3.19
2013 327 10 0 0. 3.50
2013 327 12 0 0. 3.17
2013 327 14 0 0. 2.94
2013 327 16 0 0. 3.18
2013 327 18 0 0. 3.04
2013 327 20 0 0. 4.06
2013 327 22 0 0. 3.36
2013 328 0 0 0. 3.52
2013 328 2 0 0. 3.46
2013 328 4 0 0. 3.19
2013 328 6 0 0. 3.55
2013 328 8 0 0. 3.56
2013 328 10 0 0. 2.36
2013 328 12 0 0. 2.71
2013 328 14 0 0. 2.58
2013 328 16 0 0. 3.14
2013 328 18 0 0. 3.23
2013 328 20 0 0. 4.02
2013 328 22 0 0. 3.21
2013 329 0 0 0. 3.12
2013 329 2 0 0. 2.95
2013 329 4 0 0. 2.55
2013 329 6 0 0. 2.50
2013 329 8 0 0. 3.03
2013 329 10 0 0. 3.00
2013 329 12 0 0. 2.68
2013 329 14 0 0. 2.27
2013 329 16 0 0. 2.62
2013 329 18 0 0. 2.22
2013 329 20 0 0. 2.84
2013 329 22 0 0. 2.16
2013 330 0 0 0. 2.59
2013 330 2 0 0. 2.97
2013 330 4 0 0. 2.42
2013 330 6 0 0. 2.25
2013 330 8 0 0. 2.32
2013 330 10 0 0. 2.10
2013 330 12 0 0. 2.13
2013 330 14 0 0. 2.01
2013 330 16 0 0. 2.26
2013 330 18 0 0. 2.26
2013 330 20 0 0. 2.69
2013 330 22 0 0. 1.94
2013 331 0 0 0. 2.17
2013 331 2 0 0. 2.61
2013 331 4 0 0. 2.16
2013 331 6 0 0. 2.58
2013 331 8 0 0. 2.91
2013 331 10 0 0. 3.52
2013 331 12 0 0. 3.12
2013 331 14 0 0. 2.72
2013 331 16 0 0. 2.21
2013 331 18 0 0. 1.95
2013 331 20 0 0. 2.50
2013 331 22 0 0. 1.77
2013 332 0 0 0. 2.10
2013 332 2 0 0. 2.55
2013 332 4 0 0. 1.97
2013 332 6 0 0. 2.04
2013 332 8 0 0. 1.93
2013 332 10 0 0. 2.57
2013 332 12 0 0. 2.23
2013 332 14 0 0. 2.45
2013 332 16 0 0. 1.90
2013 332 18 0 0. 2.12
2013 332 20 0 0. 2.75
2013 332 22 0 0. 2.06
2013 333 0 0 0. 2.24
2013 333 2 0 0. 2.78
2013 333 4 0 0. 2.13
2013 333 6 0 0. 2.50
2013 333 8 0 0. 1.95
2013 333 10 0 0. 2.39
2013 333 12 0 0. 2.10
2013 333 14 0 0. 1.89
2013 333 16 0 0. 2.02
2013 333 18 0 0. 1.83
2013 333 20 0 0. 2.38
2013 333 22 0 0. 1.74
2013 334 0 0 0. 1.94
2013 334 2 0 0. 2.41
2013 334 4 0 0. 2.00
2013 334 6 0 0. 2.04
2013 334 8 0 0. 1.97
2013 334 10 0 0. 1.98
